"","year","rating","id","imdbid","title","titleId"
"6977",2012,2,5054,"2245195","History of Future Folk, The","tt2245195"
"6978",2012,3,5035,"1525366","Grabbers","tt1525366"
"6979",2012,2,5044,"1362058","Cockneys vs Zombies","tt1362058"
"6980",2012,3,5066,"2107648","Ahi va el diablo","tt2107648"
"6981",2012,0,5086,"1995304","Fat Kid Rules the World","tt1995304"
"6982",2012,3,5109,"1885300","Best Man Down","tt1885300"
"6983",2012,3,5098,"2328749","Steel Magnolias","tt2328749"
"6984",2012,3,5152,"2175927","American Warships","tt2175927"
"6985",2012,1,5155,"1816518","Ernest &amp; Celestine","tt1816518"
"6986",2012,3,5168,"1764645","In The Dark Half","tt1764645"
"6987",2012,3,5186,"2318360","Morgana","tt2318360"
"6988",2012,3,5212,"1918806","Entrance","tt1918806"
"6989",2012,3,5240,"2523692","Decay","tt2523692"
"6990",2012,0,5247,"2285752","Tears of Steel","tt2285752"
"6991",2012,3,5250,"2081178","Bad Parents","tt2081178"
"6992",2012,3,5264,"2243621","Snow Queen","tt2243621"
"6993",2012,3,5270,"1855199","End of Watch","tt1855199"
"6994",2012,3,5271,"1327194","Lucky One, The","tt1327194"
"6995",2012,3,5275,"1694020","Guilt Trip, The","tt1694020"
"6996",2012,3,5279,"2275990","Bletchley Circle","tt2275990"
"6997",2012,3,5352,"1587309","If I Were You","tt1587309"
"6998",2012,3,5407,"1844025","Sadako 3D","tt1844025"
"6999",2012,3,5420,"2108546","Jackie","tt2108546"
"7000",2012,0,5477,"1900854","Comes a Bright Day","tt1900854"
"7001",2012,2,5479,"2404153","A Halloween Puppy","tt2404153"
"7002",2012,3,5489,"1842356","Entity","tt1842356"
"7003",2012,2,5492,"0763831","A Thousand Words","tt0763831"
"7004",2012,0,5538,"1745686","Die Wand","tt1745686"
"7005",2012,3,5562,"1920945","Good Vibrations","tt1920945"
"7006",2012,3,5600,"1770734","Shadow Dancer","tt1770734"
"7007",2012,3,5610,"2435166","White Alligator","tt2435166"
"7008",2012,3,5612,"2189240","Cybergeddon","tt2189240"
"7009",2012,3,5645,"2119383","As High as the Sky","tt2119383"
"7010",2012,1,5657,"2678152","Wireboy","tt2678152"
"7011",2012,3,5759,"1748260","Tiger Eyes","tt1748260"
"7012",2012,3,5760,"1935902","Brass Teapot, The","tt1935902"
"7013",2012,3,5768,"2093109","Escape Fire: The Fight to Rescue American Healthcare","tt2093109"
"7014",2012,1,5785,"1764625","Tad: The Lost Explorer","tt1764625"
"7015",2012,3,5805,"1769363","Giant Mechanical Man, The","tt1769363"
"7016",2012,2,5875,"1735839","Any Questions for Ben?","tt1735839"
"7017",2012,3,5894,"1928337","Mine Games","tt1928337"
"7018",2012,2,5980,"1965065","Save the Date","tt1965065"
"7019",2012,1,6005,"1928335","Kill &#39;em All","tt1928335"
"7020",2012,1,6016,"1645155","Erased","tt1645155"
"7021",2012,1,6073,"2202750","Golden Winter","tt2202750"
"7022",2012,3,6075,"2205697","Stuck in Love","tt2205697"
"7023",2012,1,6141,"2496366","Ali has blue eyes","tt2496366"
"7024",2012,3,6181,"2190367","Neighboring Sounds","tt2190367"
"7025",2012,1,6183,"2204379","Devil&#39;s Carnival, The","tt2204379"
"7026",2012,1,6203,"0455323","Being Flynn","tt0455323"
"7027",2012,3,6323,"2293276","Making of a Lady, The","tt2293276"
"7028",2012,3,6378,"2139843","Electrick Children","tt2139843"
"7029",2012,1,6443,"1753722","2 Coelhos","tt1753722"
"7030",2012,3,6464,"1555093","Seasoning House, The","tt1555093"
"7031",2012,2,6538,"2062969","L&#39;enfant d&#39;en haut","tt2062969"
"7032",2012,0,6569,"1976633","Occupants, The","tt1976633"
"7033",2012,3,6608,"2034761","Journey to the Christmas Star","tt2034761"
"7034",2012,3,6627,"598828","One for the Money","tt598828"
"7035",2012,3,6658,"1942798","Alien Tornado","tt1942798"
"7036",2012,1,6664,"1872818","Liberal Arts","tt1872818"
"7037",2012,0,6694,"1801123","Travelling Salesman","tt1801123"
"7038",2012,1,6701,"2208216","Aurora","tt2208216"
"7039",2012,0,6705,"1606339","Sushi Girl","tt1606339"
"7040",2012,1,6729,"2275949","Silence","tt2275949"
"7041",2012,3,6742,"2368749","Despues de Lucia","tt2368749"
"7042",2012,3,6793,"1854513","Snow White","tt1854513"
"7043",2012,3,6803,"2147319","Heruta sukeruta","tt2147319"
"7044",2012,3,6850,"1276419","A Royal Affair","tt1276419"
"7045",2012,1,6960,"1942989","Citizen, The","tt1942989"
"7046",2012,1,6993,"1597522","Asterix and Obelix: God Save Britannia","tt1597522"
"7047",2012,3,7043,"2328503","Ko-ri-a","tt2328503"
"7048",2012,3,7083,"1545106","Vamps","tt1545106"
"7049",2012,0,7148,"2249628","Violine","tt2249628"
"7050",2012,0,7149,"2509008","Vattnet","tt2509008"
"7051",2012,2,7155,"1823125","Greetings from Tim Buckley","tt1823125"
"7052",2012,1,7543,"2592512","Happy Caterpillars, The","tt2592512"
"7053",2012,1,7582,"1636826","Project X","tt1636826"
"7054",2012,0,7656,"2318625","Out in the Dark","tt2318625"
"7055",2012,3,7769,"1710417","Lola Versus","tt1710417"
"7056",2012,3,7848,"1853643","Why Stop Now?","tt1853643"
"7057",2012,3,8297,"2287663","Blue Lagoon: The Awakening","tt2287663"
"7058",2012,3,8435,"2091243","Bindlestiffs","tt2091243"
"7059",2012,3,8479,"2262308","Halo 4: Forward Unto Dawn","tt2262308"
"7060",2012,1,8700,"1764275","Djupid","tt1764275"
"7061",2012,3,8830,"1766094","So Undercover","tt1766094"
"7062",2012,3,8999,"1964624","Dans la maison","tt1964624"
"7063",2012,3,9213,"2106403","Dripping in Chocolate","tt2106403"
"7064",2012,3,9315,"2023453","Diary of a Wimpy Kid: Dog Days","tt2023453"
"7065",2012,3,9396,"1937264","Now Is Good","tt1937264"
"7066",2012,1,9423,"1397514","Journey 2: The Mysterious Island","tt1397514"
"7067",2012,3,9540,"1999995","Would You Rather","tt1999995"
"7068",2012,3,9834,"2142801","Last Stop: Kurtulus","tt2142801"
"7069",2012,2,10062,"1667889","Ice Age: Continental Drift","tt1667889"
"7070",2012,3,10210,"1879012","Night of the Living Dead 3D: Re-Animation","tt1879012"
"7071",2012,1,10417,"1865368","Frenemies","tt1865368"
"7072",2012,3,10423,"1891974","Ace Attorney","tt1891974"
"7073",2012,1,10457,"2395337","Monster High: Escape from Skull SHores","tt2395337"
"7074",2013,3,4324,"2051879","Europa Report","tt2051879"
"7075",2013,1,3836,"1321870","Gangster Squad","tt1321870"
"7076",2013,3,3853,"2023587","Mama","tt2023587"
"7077",2013,3,3856,"1428538","Hansel &amp; Gretel: Witch Hunters","tt1428538"
"7078",2013,2,3861,"2287715","Ego","tt2287715"
"7079",2013,2,3862,"1588173","Warm Bodies","tt1588173"
"7080",2013,1,3883,"2580928","Mt. Zion","tt2580928"
"7081",2013,2,3886,"2024432","Identity Thief","tt2024432"
"7082",2013,2,3900,"2303110","Jurassic Attack","tt2303110"
"7083",2013,3,3911,"1702439","Safe Haven","tt1702439"
"7084",2013,3,3913,"2053463","Side Effects","tt2053463"
"7085",2013,3,3915,"1559547","Beautiful Creatures","tt1559547"
"7086",2013,3,3923,"1939659","Carrie","tt1939659"
"7087",2013,3,3942,"2511190","A Talking Cat!?!","tt2511190"
"7088",2013,3,3949,"0765446","Escape from Planet Earth","tt0765446"
"7089",2013,0,3955,"1351685","Jack the Giant Slayer","tt1351685"
"7090",2013,3,3961,"1623205","Oz the Great and Powerful","tt1623205"
"7091",2013,3,3978,"2101341","Dead Man Down","tt2101341"
"7092",2013,1,3996,"0790628","Incredible Burt Wonderstone, The","tt0790628"
"7093",2013,3,4012,"1814621","Admission","tt1814621"
"7094",2013,3,4017,"1869716","East, The","tt1869716"
"7095",2013,3,4019,"1583421","G.I. Joe: Retaliation","tt1583421"
"7096",2013,1,4021,"2302755","Olympus Has Fallen","tt2302755"
"7097",2013,3,4023,"1517260","Host, The","tt1517260"
"7098",2013,3,4024,"1288558","Evil Dead","tt1288558"
"7099",2013,0,4025,"1924429","Trance","tt1924429"
"7100",2013,3,4051,"1911644","Call, The","tt1911644"
"7101",2013,2,4054,"0453562","42","tt0453562"
"7102",2013,3,4055,"1483013","Oblivion","tt1483013"
"7103",2013,3,4072,"2357263","Pasadena","tt2357263"
"7104",2013,3,4090,"1300854","Iron Man 3","tt1300854"
"7105",2013,1,4115,"1935179","Mud","tt1935179"
"7106",2013,1,4125,"2617828","Freier Fall","tt2617828"
"7107",2013,1,4126,"2220408","Vai que da Certo","tt2220408"
"7108",2013,1,4127,"1408101","Star Trek Into Darkness","tt1408101"
"7109",2013,3,4132,"2034139","Last Exorcism Part II, The","tt2034139"
"7110",2013,3,4133,"0481499","Croods, The","tt0481499"
"7111",2013,3,4138,"1343092","Great Gatsby, The","tt1343092"
"7112",2013,3,4142,"1572315","Texas Chainsaw 3D","tt1572315"
"7113",2013,3,4145,"1931435","Big Wedding, The","tt1931435"
"7114",2013,3,4155,"2187115","Pozitia copilului","tt2187115"
"7115",2013,1,4156,"1462900","Grandmaster, The","tt1462900"
"7116",2013,3,4163,"1904996","Parker","tt1904996"
"7117",2013,3,4166,"2651924","Hit Girl, The","tt2651924"
"7118",2013,1,4167,"1245492","This Is the End","tt1245492"
"7119",2013,1,4168,"1291580","Behind the Candelabra","tt1291580"
"7120",2013,3,4180,"0848537","Epic","tt0848537"
"7121",2013,2,4181,"1951261","Hangover part 3, The","tt1951261"
"7122",2013,1,4188,"1670345","Now You See Me","tt1670345"
"7123",2013,3,4189,"2094762","And Now a Word from Our Sponsor","tt2094762"
"7124",2013,1,4191,"1815862","After Earth","tt1815862"
"7125",2013,3,4192,"1905041","Fast and Furious 6","tt1905041"
"7126",2013,1,4194,"1711425","21 &amp; Over","tt1711425"
"7127",2013,1,4195,"1980209","Pain &amp; Gain","tt1980209"
"7128",2013,3,4196,"2404463","Heat, The","tt2404463"
"7129",2013,3,4197,"1869416","Faroeste caboclo","tt1869416"
"7130",2013,1,4203,"2250234","Dragon Lore: Curse of the Shadow","tt2250234"
"7131",2013,3,4205,"1699755","Peeples","tt1699755"
"7132",2013,3,4212,"2628260","Lost In Living","tt2628260"
"7133",2013,1,4213,"2234155","Internship, The","tt2234155"
"7134",2013,3,4225,"2184339","Purge, The","tt2184339"
"7135",2013,1,4226,"1659338","Numbers Station, The","tt1659338"
"7136",2013,3,4238,"0770828","Man of Steel","tt0770828"
"7137",2013,1,4256,"1453405","Monsters University","tt1453405"
"7138",2013,3,4259,"0816711","World War Z","tt0816711"
"7139",2013,3,4261,"2255372","Sisters Plotz, The","tt2255372"
"7140",2013,3,4266,"2908228","My Little Pony: Equestria Girls","tt2908228"
"7141",2013,3,4272,"2209418","Before Midnight","tt2209418"
"7142",2013,3,4278,"2542420","White Bear","tt2542420"
"7143",2013,1,4279,"1210819","Lone Ranger, The","tt1210819"
"7144",2013,3,4281,"1682180","Stoker","tt1682180"
"7145",2013,3,4294,"2027140","L&#39;ecume des jours","tt2027140"
"7146",2013,3,4296,"2132285","Bling Ring, The","tt2132285"
"7147",2013,3,4300,"1690953","Despicable Me 2","tt1690953"
"7148",2013,3,4304,"2258858","Wadjda","tt2258858"
"7149",2013,2,4305,"2243389","I&#39;m So Excited","tt2243389"
"7150",2013,3,4306,"2284766","Mary and Martha","tt2284766"
"7151",2013,2,4309,"2334879","White House Down","tt2334879"
"7152",2013,1,4334,"1663662","Pacific Rim","tt1663662"
"7153",2013,3,4365,"2724064","Sharknado","tt2724064"
"7154",2013,3,4367,"1602613","Only God Forgives","tt1602613"
"7155",2013,3,4369,"1821426","Family Weekend","tt1821426"
"7156",2013,3,4370,"1457767","Conjuring, The","tt1457767"
"7157",2013,3,4375,"1860353","Turbo","tt1860353"
"7158",2013,3,4379,"2343371","Amiche da morire","tt2343371"
"7159",2013,1,4382,"0790736","R.I.P.D.","tt0790736"
"7160",2013,3,4387,"2081194","Hansel and Gretel Get Baked","tt2081194"
"7161",2013,3,4388,"1430132","Wolverine, The","tt1430132"
"7162",2013,3,4393,"1821694","Red 2","tt1821694"
"7163",2013,2,4414,"1213663","World&#39;s End, The","tt1213663"
"7164",2013,3,4416,"2017020","Smurfs 2, The","tt2017020"
"7165",2013,2,4419,"2191701","Grown Ups 2","tt2191701"
"7166",2013,3,4420,"1727388","Way Way Back, The","tt1727388"
"7167",2013,3,4426,"2106550","Mobius","tt2106550"
"7168",2013,3,4431,"1758795","To Do List, The","tt1758795"
"7169",2013,1,4433,"1684233","Welcome to the Punch","tt1684233"
"7170",2013,3,4435,"2334873","Blue Jasmine","tt2334873"
"7171",2013,3,4436,"2334649","Fruitvale Station","tt2334649"
"7172",2013,3,4440,"1913178","Crown and the Dragon, The","tt1913178"
"7173",2013,1,4450,"1272878","2 Guns","tt1272878"
"7174",2013,3,4455,"2201251","Hot Flashes, The","tt2201251"
"7175",2013,3,4456,"2396566","20 Feet from Stardom","tt2396566"
"7176",2013,3,4460,"1535108","Elysium","tt1535108"
"7177",2013,1,4461,"2007360","Computer Chess","tt2007360"
"7178",2013,2,4462,"2387433","Dark Skies","tt2387433"
"7179",2013,1,4463,"1691917","Planes","tt1691917"
"7180",2013,3,4470,"1650554","Kick-Ass 2","tt1650554"
"7181",2013,3,4471,"1698648","Girl Most Likely","tt1698648"
"7182",2013,3,4472,"2294677","In a World...","tt2294677"
"7183",2013,2,4473,"2188560","Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries)","tt2188560"
"7184",2013,3,4476,"2387413","Captain Battle: Legacy War","tt2387413"
"7185",2013,3,4477,"2294189","Fall, The","tt2294189"
"7186",2013,0,4488,"2195548","Prince Avalanche","tt2195548"
"7187",2013,2,4492,"2279864","Clear History","tt2279864"
"7188",2013,3,4509,"1538403","Mortal Instruments: City of Bones, The","tt1538403"
"7189",2013,3,4514,"2585078","Summer League","tt2585078"
"7190",2013,3,4507,"1723121","We&#39;re the Millers","tt1723121"
"7191",2013,3,4508,"2312390","Gamers: Hands of Fate, The","tt2312390"
"7192",2013,3,4522,"1327773","Lee Daniels&#39; The Butler","tt1327773"
"7193",2013,1,4537,"1480295","Killing Season","tt1480295"
"7194",2013,1,4540,"2664258","UMMAH - Unter Freunden","tt2664258"
"7195",2013,1,4542,"1160996","Colony, The","tt1160996"
"7196",2013,0,4543,"1411250","Riddick","tt1411250"
"7197",2013,2,4545,"1433811","Disconnect","tt1433811"
"7198",2013,3,4548,"2309295","Hemlock Grove","tt2309295"
"7199",2013,1,4553,"2054790","Michael Kohlhaas","tt2054790"
"7200",2013,3,4568,"2229499","Don Jon","tt2229499"
"7201",2013,3,4583,"1426329","Lovelace","tt1426329"
"7202",2013,2,4594,"2218003","Closed Circuit","tt2218003"
"7203",2013,3,4598,"2370248","Short Term 12","tt2370248"
"7204",2013,3,4603,"2094877","Haute Cuisine","tt2094877"
"7205",2013,2,4604,"2865802","Zum Geburtstag","tt2865802"
"7206",2013,3,4607,"2404311","Family, The","tt2404311"
"7207",2013,0,4608,"2375574","A Field in England","tt2375574"
"7208",2013,3,4609,"2005374","Frozen Ground, The","tt2005374"
"7209",2013,3,4619,"2312890","Afternoon Delight","tt2312890"
"7210",2013,3,4624,"2265398","Drinking Buddies","tt2265398"
"7211",2013,3,4627,"2818348","Saige Paints the Sky","tt2818348"
"7212",2013,3,4641,"1392214","Prisoners","tt1392214"
"7213",2013,3,4642,"2401711","O Tempo e o Vento","tt2401711"
"7214",2013,3,4647,"2364975","Vi ar bast!","tt2364975"
"7215",2013,3,4651,"2002718","Machete Kills","tt2002718"
"7216",2013,3,4652,"2378281","Instructions Not Included","tt2378281"
"7217",2013,0,4653,"2364841","Runner Runner","tt2364841"
"7218",2013,0,4655,"1454468","Gravity","tt1454468"
"7219",2013,1,4656,"2338864","Finsterworld","tt2338864"
"7220",2013,3,4658,"1821549","Nebraska","tt1821549"
"7221",2013,3,4660,"0790636","Dallas Buyers Club","tt0790636"
"7222",2013,3,4661,"1171222","Baggage Claim","tt1171222"
"7223",2013,1,4677,"1535109","Captain Phillips","tt1535109"
"7224",2013,1,4681,"1450321","Filth","tt1450321"
"7225",2013,2,4689,"1211956","Escape Plan","tt1211956"
"7226",2013,3,4701,"1813609","A Haunting at Silver Falls","tt1813609"
"7227",2013,3,4704,"2278871","Blue Is the Warmest Color","tt2278871"
"7228",2013,3,4707,"2194499","About Time","tt2194499"
"7229",2013,1,4714,"1837703","Fifth Estate, The","tt1837703"
"7230",2013,3,4715,"2066133","Wine of Summer, The","tt2066133"
"7231",2013,2,4733,"1982177","Exit Marrakech","tt1982177"
"7232",2013,3,4739,"3066242","RWBY","tt3066242"
"7233",2013,3,4740,"2193215","Counselor, The","tt2193215"
"7234",2013,3,4743,"2147728","I Used to Be Darker","tt2147728"
"7235",2013,3,4751,"2247432","Go for Sisters","tt2247432"
"7236",2013,2,4753,"1731141","Ender&#39;s Game","tt1731141"
"7237",2013,3,4756,"1981115","Thor: The Dark World","tt1981115"
"7238",2013,3,4759,"2481198","Sunshine on Leith","tt2481198"
"7239",2013,3,4768,"2404738","Witching and Bitching","tt2404738"
"7240",2013,1,5142,"3212568","Beltracchi: The Art of Forgery","tt3212568"
"7241",2013,0,4777,"2017038","All is Lost","tt2017038"
"7242",2013,3,4781,"2390361","Enough Said","tt2390361"
"7243",2013,3,4788,"2018086","Camille Claudel 1915","tt2018086"
"7244",2013,2,5079,"1932718","Thanks for Sharing","tt1932718"
"7245",2013,0,4803,"2881698","Skinwalker Ranch","tt2881698"
"7246",2013,3,4808,"2103267","Perfect Mothers","tt2103267"
"7247",2013,1,4814,"2042568","Inside Llewyn Davis","tt2042568"
"7248",2013,3,4816,"1509788","Ass Backwards","tt1509788"
"7249",2013,3,4836,"2752200","Jeune &amp; jolie","tt2752200"
"7250",2013,3,4840,"2296697","Concussion","tt2296697"
"7251",2013,1,4891,"1654523","Night Train to Lisbon","tt1654523"
"7252",2013,3,4851,"1951264","Hunger Games: Catching Fire, The","tt1951264"
"7253",2013,3,4853,"2415174","Moving Mountains","tt2415174"
"7254",2013,3,4855,"2969656","Gam-si-ja-deul","tt2969656"
"7255",2013,3,4857,"2350496","Lunchbox, The","tt2350496"
"7256",2013,3,4858,"2294629","Frozen","tt2294629"
"7257",2013,2,4860,"1798709","Her","tt1798709"
"7258",2013,3,4866,"2330546","Les Reines du Ring (English: Wrestling Queens)","tt2330546"
"7259",2013,3,4888,"2431286","Philomena","tt2431286"
"7260",2013,3,4873,"2779318","Day of the Doctor, The","tt2779318"
"7261",2013,3,4887,"1716767","Last Keepers, The","tt1716767"
"7262",2013,3,4878,"2415464","Hansel &amp; Gretel","tt2415464"
"7263",2013,2,4879,"2226417","Insidious: Chapter 2","tt2226417"
"7264",2013,3,4880,"1322269","August: Osage County","tt1322269"
"7265",2013,3,4906,"1854564","Percy Jackson: Sea of Monsters","tt1854564"
"7266",2013,3,4908,"2016940","Man of Tai Chi","tt2016940"
"7267",2013,1,4910,"1206543","Out of the Furnace","tt1206543"
"7268",2013,3,4911,"1800241","American Hustle","tt1800241"
"7269",2013,3,4912,"0359950","Secret Life of Walter Mitty, The","tt0359950"
"7270",2013,3,4921,"1170358","Hobbit: The Desolation of Smaug, The","tt1170358"
"7271",2013,3,4922,"0993846","Wolf of Wall Street, The","tt0993846"
"7272",2013,3,4924,"2332579","Crystal Fairy &amp; the Magical Cactus and 2012","tt2332579"
"7273",2013,3,4925,"1894476","How I Live Now","tt1894476"
"7274",2013,3,5140,"2388759","Love &amp; Air Sex","tt2388759"
"7275",2013,3,4948,"2309021","We Are What We Are","tt2309021"
"7276",2013,3,4953,"2944454","Riley Rewind","tt2944454"
"7277",2013,3,4965,"2140373","Saving Mr. Banks","tt2140373"
"7278",2013,1,4975,"1606378","A Good Day to Die Hard","tt1606378"
"7279",2013,3,4980,"2457282","Puella Magi Madoka Magica the Movie Part III: The Rebellion Story","tt2457282"
"7280",2013,2,4989,"1335975","47 Ronin","tt1335975"
"7281",2013,3,4996,"2403419","For Elisa","tt2403419"
"7282",2013,3,5000,"1714915","Only Lovers Left Alive","tt1714915"
"7283",2013,3,5001,"2446502","Zombie Hunter","tt2446502"
"7284",2013,1,5011,"2101473","Physician, The","tt2101473"
"7285",2013,3,5014,"0816442","Book Thief, The","tt0816442"
"7286",2013,3,5015,"1905040","Devil&#39;s Pass","tt1905040"
"7287",2013,3,5020,"2298416","Suzanne","tt2298416"
"7288",2013,3,5021,"1937118","Casse-tete chinois","tt1937118"
"7289",2013,1,5022,"2315200","Les garcons et Guillaume, a table!","tt2315200"
"7290",2013,1,5023,"2304771","Mandela: Long Walk to Freedom","tt2304771"
"7291",2013,3,5026,"2457282","Madoka Magica: Rebellion Story","tt2457282"
"7292",2013,3,5033,"2024544","12 Years a Slave","tt2024544"
"7293",2013,3,5037,"2234222","Orphan Black","tt2234222"
"7294",2013,1,5061,"1979320","Rush","tt1979320"
"7295",2013,0,5062,"2058107","Railway Man, The","tt2058107"
"7296",2013,3,5067,"1937390","Nymphomaniac: Volume 1","tt1937390"
"7297",2013,1,5076,"2395417","Still Life","tt2395417"
"7298",2013,0,5085,"3183630","Boy and the World, The","tt3183630"
"7299",2013,3,5093,"2792728","Karlek deluxe","tt2792728"
"7300",2013,3,5096,"2429414","Hannas Reise","tt2429414"
"7301",2013,3,5097,"2369396","Bounty Killer","tt2369396"
"7302",2013,3,5105,"2404461","Le Pass&eacute;","tt2404461"
"7303",2013,3,5106,"1985019","Austenland","tt1985019"
"7304",2013,3,5110,"1985966","Cloudy with a Chance of Meatballs 2","tt1985966"
"7305",2013,3,5111,"2403029","Starving Games, The","tt2403029"
"7306",2013,3,5113,"2829458","Kyss meg for faen i helvete","tt2829458"
"7307",2013,1,5114,"2201221","Some Girl(s)","tt2201221"
"7308",2013,2,5119,"3103576","L&#39;amour est un crime parfait","tt3103576"
"7309",2013,3,5121,"2382009","Nymphomaniac: Volume 2","tt2382009"
"7310",2013,3,5126,"2450186","V/H/S/2","tt2450186"
"7311",2013,1,5131,"1657510","Gimme Shelter","tt1657510"
"7312",2013,3,5145,"1545660","Knights of Badassdom","tt1545660"
"7313",2013,3,5150,"2395385","+1","tt2395385"
"7314",2013,3,5156,"2224073","Best Friends Forever","tt2224073"
"7315",2013,1,5161,"1204975","Last Vegas","tt1204975"
"7316",2013,3,5162,"1951216","Look of Love, The","tt1951216"
"7317",2013,2,5167,"1321511","Oldboy","tt1321511"
"7318",2013,0,5169,"2355540","Cutie and the Boxer","tt2355540"
"7319",2013,3,5176,"1674047","Birdemic 2: The Resurrection","tt1674047"
"7320",2013,3,5177,"2425486","Gloria","tt2425486"
"7321",2013,3,5180,"2345567","Haunter","tt2345567"
"7322",2013,3,5188,"2582008","Meine Schwestern","tt2582008"
"7323",2013,3,5190,"2331143","Soshite chichi ni naru (Like Father, Like Son)","tt2331143"
"7324",2013,3,5193,"1858481","Last Passenger","tt1858481"
"7325",2013,1,5203,"2523600","Viva la liberta","tt2523600"
"7326",2013,3,5215,"2083355","Best Man Holiday, The","tt2083355"
"7327",2013,0,5225,"2388821","Zipi y Zape y el club de la canica","tt2388821"
"7328",2013,3,5268,"2244901","I Give it a Year","tt2244901"
"7329",2013,3,5269,"2349460","Grace Unplugged","tt2349460"
"7330",2013,1,5272,"2113681","100-Year-Old Man Who Climbed Out the Window and Disappeared, The","tt2113681"
"7331",2013,3,5273,"2987732","Fack ju Gohte","tt2987732"
"7332",2013,0,5283,"2896036","Vivir es facil con los ojos cerrados","tt2896036"
"7333",2013,3,5292,"2263944","Dragon Ball Z: Battle of Gods","tt2263944"
"7334",2013,3,5296,"1706620","Snowpiercer","tt1706620"
"7335",2013,3,5298,"1821641","Congress, The","tt1821641"
"7336",2013,3,5309,"1229340","Anchorman 2: The Legend Continues","tt1229340"
"7337",2013,3,5311,"2328549","Dark Touch","tt2328549"
"7338",2013,3,5322,"2265534","Lifeguard, The","tt2265534"
"7339",2013,3,5335,"2718492","Ida","tt2718492"
"7340",2013,3,5354,"2776074","Ang&eacute;lique","tt2776074"
"7341",2013,1,5362,"1311071","Kill Your Darlings","tt1311071"
"7342",2013,0,5374,"2656122","Nashorn im Galopp","tt2656122"
"7343",2013,3,5376,"2289538","Elle s&#39;en va","tt2289538"
"7344",2013,0,5377,"2406252","La Venus a la fourrure","tt2406252"
"7345",2013,3,5389,"2545118","Blackfish","tt2545118"
"7346",2013,3,5400,"2281159","Contracted","tt2281159"
"7347",2013,2,5428,"2258345","Fading Gigolo","tt2258345"
"7348",2013,3,5436,"1766175","Trap for Cinderella","tt1766175"
"7349",2013,1,5448,"2169322","Finding Mr. Right","tt2169322"
"7350",2013,2,5457,"2017561","Xi you xiang mo pian (Journey to the West)","tt2017561"
"7351",2013,2,5460,"2170299","Bad Words","tt2170299"
"7352",2013,3,5464,"2380331","Words and Pictures","tt2380331"
"7353",2013,3,5478,"2599226","An Easter Bunny Puppy","tt2599226"
"7354",2013,3,5480,"2429074","G.B.F.","tt2429074"
"7355",2013,3,5490,"1767354","Odd Thomas","tt1767354"
"7356",2013,1,5491,"2352488","Interior. Leather Bar.","tt2352488"
"7357",2013,3,5507,"2364949","Touchy Feely","tt2364949"
"7358",2013,3,5518,"1785612","Punk Singer, The","tt1785612"
"7359",2013,3,5520,"2499414","Best Night Ever","tt2499414"
"7360",2013,3,5525,"1951181","Immigrant, The","tt1951181"
"7361",2013,3,5526,"2479800","Palo Alto","tt2479800"
"7362",2013,0,5527,"2692904","Locke","tt2692904"
"7363",2013,3,5537,"2289920","Justice Is Mind","tt2289920"
"7364",2013,3,5541,"1464191","Decoding Annie Parker","tt1464191"
"7365",2013,3,5542,"2140577","Pretty One, The","tt2140577"
"7366",2013,1,5570,"1549920","Last Stand, The","tt1549920"
"7367",2013,2,5576,"2179116","Kings of Summer, The","tt2179116"
"7368",2013,3,5579,"2013293","Kaze tachinu","tt2013293"
"7369",2013,3,5587,"2543508","Life Inside Out","tt2543508"
"7370",2013,1,5589,"2319580","Grand Seduction, The","tt2319580"
"7371",2013,0,5604,"2991296","Beneath","tt2991296"
"7372",2013,3,5607,"1981107","Young and Prodigious T.S. Spivet, The","tt1981107"
"7373",2013,3,5613,"2495118","Yip Man: Jung gik yat jin","tt2495118"
"7374",2013,3,5622,"2167266","Tracks","tt2167266"
"7375",2013,0,5626,"2981768","Patema Inverted","tt2981768"
"7376",2013,3,5630,"2527186","All Cheerleaders Die","tt2527186"
"7377",2013,3,5637,"2235902","Geography Club","tt2235902"
"7378",2013,2,5640,"2312718","Homefront","tt2312718"
"7379",2013,0,5641,"2531258","Once Upon a Time in Vietnam","tt2531258"
"7380",2013,0,5647,"2333804","Zero Theorem, The","tt2333804"
"7381",2013,3,5652,"3106846","Gabrielle","tt3106846"
"7382",2013,3,5653,"2359024","Blue Ruin","tt2359024"
"7383",2013,3,5714,"1847746","German Doctor, The","tt1847746"
"7384",2013,1,5670,"2166616","Wrong Cops","tt2166616"
"7385",2013,1,5672,"2395421","Svecenikova djeca","tt2395421"
"7386",2013,3,5676,"2440362","Sadako 3D 2","tt2440362"
"7387",2013,3,5707,"2288044","300 Worte Deutsch","tt2288044"
"7388",2013,3,5727,"1545754","Are You Here","tt1545754"
"7389",2013,0,5732,"2165859","In Fear","tt2165859"
"7390",2013,3,5746,"1700845","Invisible Woman, The","tt1700845"
"7391",2013,3,5754,"2234261","Love Punch, The","tt2234261"
"7392",2013,3,5758,"1483324","At Middleton","tt1483324"
"7393",2013,3,5787,"2317225","Machine, The","tt2317225"
"7394",2013,3,5809,"2085957","Kill for Me","tt2085957"
"7395",2013,3,5822,"2084093","Ashley","tt2084093"
"7396",2013,3,5829,"2217458","Flores Raras","tt2217458"
"7397",2013,3,5841,"2386278","Haunt","tt2386278"
