"","year","title","bechdel_rating","id","titleid"
"8800",2017,"Shelter",8806,3,"tt6249434"
"8801",2017,"Mr. Roosevelt",9177,3,"tt6212496"
"8802",2017,"Mary Shelley",8831,3,"tt3906082"
"8803",2017,"Goon: Last of the Enforcers",8846,2,"tt2417712"
"8804",2017,"War Machine",8847,0,"tt4758646"
"8805",2017,"Cold Skin",8906,0,"tt1034385"
"8806",2017,"Burning Sands",8960,2,"tt5826432"
"8807",2017,"Princess Cyd",8998,3,"tt6053440"
"8808",2017,"Il demone di Laplace",9010,0,"tt5791732"
"8809",2017,"Tigers Are Not Afraid",9024,0,"tt4823434"
"8810",2017,"OtherLife",9072,1,"tt4693358"
"8811",2017,"Back to Burgundy (Ce que nous lie)",9102,2,"tt5247704"
"8812",2017,"Bon Cop Bad Cop 2",9105,1,"tt4738174"
"8813",2017,"Euphoria",9128,3,"tt5698320"
"8814",2017,"Midwife, The",9145,3,"tt5348236"
"8815",2017,"Sun Dogs",9147,2,"tt5665452"
"8816",2017,"Anna and the Apocalypse",9215,3,"tt6433880"
"8817",2017,"Lears, The",9231,3,"tt5651952"
"8818",2017,"Western",9236,1,"tt5157326"
"8819",2017,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",9246,3,"tt6275840"
"8820",2017,"Lean on Pete",9392,1,"tt5340300"
"8821",2017,"Cured, The",9400,3,"tt3463106"
"8822",2017,"A Royal Winter",9422,3,"tt6387232"
"8823",2017,"Get My Gun",9455,3,"tt5833412"
"8824",2017,"Stephanie",9459,3,"tt3829378"
"8825",2017,"12 feet deep",9469,3,"tt5143226"
"8826",2017,"Beyond, The",9554,3,"tt5723416"
"8827",2017,"What Did Jack Do?",9622,0,"tt11644096"
"8828",2017,"Bold Type, The",9712,3,"tt6116060"
"8829",2017,"Bigfoot: Blood Trap",9734,0,"tt3901340"
"8830",2017,"Novitiate",9856,3,"tt4513316"
"8831",2017,"Landline",10045,3,"tt5737862"
"8832",2017,"Female Brain, The",10024,3,"tt5752360"
"8833",2017,"Barbie Video Game Hero",10053,3,"tt6185658"
"8834",2017,"Tragedy Girls",10148,3,"tt3859272"
"8835",2017,"Different Flowers",10638,3,"tt6096194"
"8836",2017,"Fate/Stay Night: Heaven&#39;s Feel - I. Presage Flower",10289,2,"tt6129999014"
"8837",2017,"Outside In",10389,3,"tt7260048"
"8838",2017,"Assignment, The",10434,1,"tt5034474"
"8839",2017,"Bar, The",10488,3,"tt5121816"
"8840",2017,"Open Water 3: Cage Dive",10574,0,"tt4126568"
"8841",2018,"Ocean&#39;s 8",8280,3,"tt5164214"
"8842",2018,"Truth or Dare",8347,3,"tt6772950"
"8843",2018,"Leave No Trace",8421,3,"tt3892172"
"8844",2018,"Pacific Rim: Uprising",8134,3,"tt2557478"
"8845",2018,"Red Sparrow",8145,3,"tt2873282"
"8846",2018,"Hereditary",8305,3,"tt7784604"
"8847",2018,"Maze Runner: The Death Cure",8056,3,"tt4500922"
"8848",2018,"Black Panther",8058,3,"tt1825683"
"8849",2018,"Love per square foot",8073,3,"tt7853242"
"8850",2018,"Early Man",8144,1,"tt4701724"
"8851",2018,"Annihilation",8077,3,"tt2798920"
"8852",2018,"Game Night",8080,3,"tt2704998"
"8853",2018,"Cloverfield Paradox, The",8082,3,"tt2548396"
"8854",2018,"Love, Simon",8142,1,"tt5164432"
"8855",2018,"Hearts Beat Loud",8091,3,"tt7158430"
"8856",2018,"Z-O-M-B-I-E-S",8199,3,"tt6878820"
"8857",2018,"Isle of Dogs",8137,3,"tt5104604"
"8858",2018,"When We First Met",8112,2,"tt5783956"
"8859",2018,"Tomb Raider",8121,3,"tt1365519"
"8860",2018,"Ready Player One",8125,3,"tt1677720"
"8861",2018,"My Little Pony Equestria Girls: Forgotten Friendship",8126,3,"tt7869818"
"8862",2018,"Heiresses, The",8128,3,"tt7875464"
"8863",2018,"Titan, The",8151,2,"tt4986098"
"8864",2018,"Life of the Party",8277,3,"tt5619332"
"8865",2018,"A Quiet Place",8157,3,"tt6644200"
"8866",2018,"En guerre",8276,1,"tt7555774"
"8867",2018,"Avengers: Infinity War",8178,3,"tt4154756"
"8868",2018,"Guernsey Literary and Potato Peel Pie Society, The",8179,3,"tt1289403"
"8869",2018,"Sorry to Bother You",8324,1,"tt5688932"
"8870",2018,"Kissing Booth, The",8214,3,"tt3799232"
"8871",2018,"Pass Over",8263,0,"tt7768846"
"8872",2018,"Deadpool 2",8229,2,"tt5463162"
"8873",2018,"Au poste!",8319,0,"tt7156222"
"8874",2018,"Ant-Man and the Wasp",8318,3,"tt5095030"
"8875",2018,"Tully",8239,3,"tt5610554"
"8876",2018,"American Animals",8317,1,"tt6212478"
"8877",2018,"Solo: A Star Wars Story",8246,2,"tt3778644"
"8878",2018,"Man Who Killed Don Quixote, The",8247,1,"tt1318517"
"8879",2018,"Tag",8313,3,"tt2854926"
"8880",2018,"Incredibles 2",8290,3,"tt3606756"
"8881",2018,"Kaala",8310,3,"tt6929642"
"8882",2018,"Alex Strangelove",8298,2,"tt5688996"
"8883",2018,"Set It Up",8308,3,"tt5304992"
"8884",2018,"Jurassic World: Fallen Kingdom",8302,3,"tt4881806"
"8885",2018,"Mamma Mia! Here We Go Again",8337,3,"tt6911608"
"8886",2018,"Mission Impossible: Fallout",8342,1,"tt4912910"
"8887",2018,"First Purge , The",8343,3,"tt6133466"
"8888",2018,"Teen Titans Go! To the Movies",8345,3,"tt7424200"
"8889",2018,"Woman at War",8349,3,"tt7279188"
"8890",2018,"Blindspotting",8351,1,"tt7242142"
"8891",2018,"Eighth Grade",8359,3,"tt7014006"
"8892",2018,"Spy Who Dumped Me, The",8362,3,"tt6663582"
"8893",2018,"Christopher Robin",8364,2,"tt4575576"
"8894",2018,"I Feel Pretty",8365,3,"tt6791096"
"8895",2018,"BlacKkKlansman",8368,3,"tt7349662"
"8896",2018,"Meg, The",8369,3,"tt4779682"
"8897",2018,"Crazy Rich Asians",8378,3,"tt3104988"
"8898",2018,"Darkest Minds, The",8380,3,"tt4073790"
"8899",2018,"Rampage",8381,3,"tt2231461"
"8900",2018,"Le monde est a toi",8382,2,"tt6892462"
"8901",2018,"Patient Zero",8383,1,"tt3458254"
"8902",2018,"To All the Boys I&#39;ve Loved Before",8385,3,"tt3846674"
"8903",2018,"Alpha",8386,0,"tt4244998"
"8904",2018,"Carmen y Lola",8395,3,"tt7485508"
"8905",2018,"6 Balloons",8396,3,"tt6142496"
"8906",2018,"Burning",8397,0,"tt7282468"
"8907",2018,"Sheherazade",8399,3,"tt8459250"
"8908",2018,"Wild Pear Tree, The",8400,2,"tt6628102"
"8909",2018,"Slender Man",8407,3,"tt5690360"
"8910",2018,"Predator, The",8414,1,"tt3829266"
"8911",2018,"A Simple Favor",8420,3,"tt7040874"
"8912",2018,"My hero academia: Two heroes",8422,3,"tt7745068"
"8913",2018,"Nappily Ever Aftet",8423,3,"tt0365545"
"8914",2018,"Johnny English Strikes Again",8424,1,"tt6921996"
"8915",2018,"House with a Clock in Its Walls, The",8425,1,"tt2119543"
"8916",2018,"Smallfoot",8427,3,"tt6182908"
"8917",2018,"A Star Is Born",8430,3,"tt1517451"
"8918",2018,"Venom",8431,1,"tt1270797"
"8919",2018,"Red Joan",9187,3,"tt7615302"
"8920",2018,"Blockers",8433,3,"tt2531344"
"8921",2018,"Sierra Burgess Is a Loser",8434,3,"tt3120280"
"8922",2018,"An Elephant Sitting Still (Da xiang xi di er zuo)",8443,0,"tt8020896"
"8923",2018,"Apostle",8444,3,"tt6217306"
"8924",2018,"First Man",8445,3,"tt1213641"
"8925",2018,"Halloween",8452,3,"tt1502407"
"8926",2018,"Girl in the Spider&#39;s Web, The",8457,3,"tt5177088"
"8927",2018,"A Wrinkle in Time",8459,3,"tt1620680"
"8928",2018,"Mandy",8461,3,"tt6998518"
"8929",2018,"Bohemian Rhapsody",8462,2,"tt1727824"
"8930",2018,"Suspiria",8465,3,"tt1034415"
"8931",2018,"Searching",8472,1,"tt7668870"
"8932",2018,"En liberte!",8474,2,"tt7534068"
"8933",2018,"Book Club",8475,3,"tt6857166"
"8934",2018,"Jefe",8481,2,"tt7527538"
"8935",2018,"Spider-Man : Into the Spider-Verse",8523,1,"tt4633694"
"8936",2018,"Fantastic Beasts: The Crimes of Grindelwald",8484,2,"tt4123430"
"8937",2018,"Can You Ever Forgive Me?",8485,3,"tt4595882"
"8938",2018,"Please Stand By",8489,3,"tt4652650"
"8939",2018,"Favourite, The",8490,3,"tt5083738"
"8940",2018,"Widows",8491,3,"tt4218572"
"8941",2018,"Ralph Breaks the Internet",8492,3,"tt5848272"
"8942",2018,"Hold the Dark",8495,1,"tt5057140"
"8943",2018,"Aquaman",8522,3,"tt1477834"
"8944",2018,"Ballad of Buster Scruggs, The",8497,1,"tt6412452"
"8945",2018,"Hate U Give, The",8498,3,"tt5580266"
"8946",2018,"Mid90s",8499,1,"tt5613484"
"8947",2018,"Dog Days",8521,3,"tt7365604"
"8948",2018,"Green Book",8512,1,"tt6966692"
"8949",2018,"Dumplin&#39;",8514,3,"tt4878482"
"8950",2018,"Bella Ciao!",8517,3,"tt5861756"
"8951",2018,"Creed II",8518,3,"tt6343314"
"8952",2018,"Wildling",8520,3,"tt5085924"
"8953",2018,"Colette",8567,3,"tt5437928"
"8954",2018,"Roma",8571,3,"tt6155172"
"8955",2018,"Mortal Engines",8572,3,"tt1571234"
"8956",2018,"Mary Queen of Scots",8573,3,"tt2328900"
"8957",2018,"Bird Box",8574,3,"tt2737304"
"8958",2018,"Mary Poppins Returns",8575,3,"tt5028340"
"8959",2018,"Vice",8577,2,"tt6266538"
"8960",2018,"Old Man &amp; the Gun, The",8578,1,"tt2837574"
"8961",2018,"Skate Kitchen",8579,3,"tt7545566"
"8962",2018,"Free Solo",8580,1,"tt7775622"
"8963",2018,"Overboard",8582,3,"tt1563742"
"8964",2018,"Bumblebee",8585,3,"tt4701182"
"8965",2018,"On the Basis of Sex",8587,3,"tt4669788"
"8966",2018,"If Beale Street Could Talk",8588,3,"tt7125860"
"8967",2018,"Cold War",8590,3,"tt6543652"
"8968",2018,"Ben Is Back",8591,3,"tt7545524"
"8969",2018,"Rafiki",8596,3,"tt8286894"
"8970",2018,"L&#39;animale",8597,3,"tt6169920"
"8971",2018,"Miseducation of Cameron Post, The",8598,3,"tt6257174"
"8972",2018,"Dude",8608,3,"tt3458510"
"8973",2018,"Shoplifters",8611,3,"tt8075192"
"8974",2018,"Andid edlilega (And Breathe Normally)",8612,3,"tt6776106"
"8975",2018,"Sisters Brothers, The",8613,1,"tt4971344"
"8976",2018,"Stan &amp; Ollie",8618,3,"tt3385524"
"8977",2018,"Mule, The",8626,2,"tt7959026"
"8978",2018,"First Match",8630,3,"tt6061074"
"8979",2018,"Cam",8631,3,"tt8361028"
"8980",2018,"Dead in a Week: Or Your Money Back",8635,1,"tt3525168"
"8981",2018,"Nutcracker and the Four Realms, The",8637,3,"tt5523010"
"8982",2018,"A private war",8651,1,"tt2368254"
"8983",2018,"Miracle Season, The",8654,3,"tt5427194"
"8984",2018,"Assassination Nation",8656,3,"tt6205872"
"8985",2018,"Greta",8658,3,"tt2639336"
"8986",2018,"La chute de l&#39;empire americain",8660,1,"tt7231342"
"8987",2018,"Instant Family",8661,3,"tt7401588"
"8988",2018,"Vox Lux",8662,3,"tt5960374"
"8989",2018,"Quien te cantara",8667,3,"tt6485304"
"8990",2018,"Robin Hood",8671,1,"tt4532826"
"8991",2018,"Don&#39;t Leave Home",8674,3,"tt6842126"
"8992",2018,"Bullitt County",8678,3,"tt6140148"
"8993",2018,"Destination Wedding",8683,0,"tt6987770"
"8994",2018,"Death and Life of John F. Donovan, The",8688,2,"tt4042818"
"8995",2018,"Destroyer",8690,3,"tt7137380"
"8996",2018,"Tito e os Passaros",8708,1,"tt8327492"
"8997",2018,"My Little Pony Equestria Girls: Rollercoaster of Friendship",8711,3,"tt8717590"
"8998",2018,"Front Runner, The",8713,2,"tt7074886"
"8999",2018,"Wild Rose",8714,3,"tt5117428"
"9000",2018,"They Shall Not Grow Old",8715,0,"tt7905466"
"9001",2018,"Say My Name",8718,3,"tt7250378"
"9002",2018,"Jonathan",8724,1,"tt5639446"
"9003",2018,"Andhadhun",8730,2,"tt8108198"
"9004",2018,"Den of thieves",8733,2,"tt1259528"
"9005",2018,"Jane Fonda in Five Acts",8734,3,"tt7689958"
"9006",2018,"You",8743,3,"tt7335184"
"9007",2018,"Raazi",8754,3,"tt7098658"
"9008",2018,"Deslembro",8757,3,"tt8900098"
"9009",2018,"It&#39;s a Beautiful Day",8762,0,"tt8457260"
"9010",2018,"Honor List, The",8780,3,"tt7237666"
"9011",2018,"Genese",8785,0,"tt8287690"
"9012",2018,"Deep Murder",8788,3,"tt6975598"
"9013",2018,"I Like Me",8792,3,"tt7134690"
"9014",2018,"Swiped",8797,2,"tt4867110"
"9015",2018,"Float Like A Butterfly",8802,3,"tt7636672"
"9016",2018,"Black 47",8803,1,"tt3208026"
"9017",2018,"Support the Girls",8809,3,"tt6859352"
"9018",2018,"Sgt. Stubby: An American Hero",8822,0,"tt5314190"
"9019",2018,"Boy Erased",8832,1,"tt7008872"
"9020",2018,"McQueen",8833,0,"tt6510332"
"9021",2018,"Bad Times at the El Royale",8839,2,"tt6628394"
"9022",2018,"Second Act",8851,1,"tt2126357"
"9023",2018,"fifty shade freed",8858,1,"tt4477536"
"9024",2018,"Lords of Chaos",8878,0,"tt4669296"
"9025",2018,"Welcome to Marwen",8885,2,"tt3289724"
"9026",2018,"NIght School",8890,3,"tt6781982"
"9027",2018,"Chaperone, The",8921,3,"tt2690226"
"9028",2018,"In Fabric",8931,3,"tt7464188"
"9029",2018,"Les invisibles",8938,3,"tt8633950"
"9030",2018,"Simmba",8961,1,"tt7212726"
"9031",2018,"Happytime Murders, The",8977,3,"tt1308728"
"9032",2018,"Meio Irmao",9011,3,"tt6678876"
"9033",2018,"Egg",9012,3,"tt7317324"
"9034",2018,"La camarista",9019,3,"tt8331988"
"9035",2018,"Constantine: City of Demons",9020,2,"tt6404896"
"9036",2018,"Public, The",9032,3,"tt3294746"
"9037",2018,"Agapornis",9061,3,"tt8479120"
"9038",2018,"Saints Rest",9066,3,"tt5936578"
"9039",2018,"Tyler Perry&#39;s Acrimony",9074,1,"tt6063050"
"9040",2018,"Senses 1&amp;2",9077,3,"tt10174382"
"9041",2018,"Braven",9111,3,"tt5001754"
"9042",2018,"We Have Always Lived in the Castle",9116,3,"tt5952138"
"9043",2018,"Snapshots",9117,3,"tt5322168"
"9044",2018,"Ted - For karlekens skull",9125,0,"tt6204018"
"9045",2018,"Tau",9127,3,"tt4357394"
"9046",2018,"Hjartat",9129,3,"tt6164698"
"9047",2018,"Innan vintern kommer",9131,0,"tt7791048"
"9048",2018,"Cake General, The",9132,3,"tt6889032"
"9049",2018,"Amatorer",9133,3,"tt7893992"
"9050",2018,"Toppen av ingenting",9134,0,"tt6258766"
"9051",2018,"La tribu",9137,3,"tt6708044"
"9052",2018,"Ophelia",9140,3,"tt5690810"
"9053",2018,"Grinch, The",9150,3,"tt2709692"
"9054",2018,"I am Not an Easy Man / Je ne suis pas un homme facile",9153,3,"tt6857988"
"9055",2018,"Rampant",9163,1,"tt6927152"
"9056",2018,"Climax",9167,3,"tt8359848"
"9057",2018,"Transcendents, The",9235,3,"tt5980638"
"9058",2018,"Banana Split",9245,3,"tt7755856"
"9059",2018,"Diamantino",9260,3,"tt6522668"
"9060",2018,"Capernaum",9287,3,"tt8267604"
"9061",2018,"Gekijo-ban Non Non Biyori: Vacation",9303,3,"tt7785128"
"9062",2018,"Possum",9307,0,"tt6081670"
"9063",2018,"House That Jack Built, The",9308,1,"tt4003440"
"9064",2018,"Princess Switch, The",9357,3,"tt8954732"
"9065",2018,"Level 16",9412,3,"tt4006302"
"9066",2018,"Last Sharknado: It&#39;s About Time, The",9420,3,"tt8031422"
"9067",2018,"In Safe Hands",9450,1,"tt7543930"
"9068",2018,"Tell It to the Bees",9447,3,"tt7241926"
"9069",2018,"Furlough",9445,3,"tt5291792"
"9070",2018,"Delirium",9478,1,"tt2069797"
"9071",2018,"K.G.F: Chapter 1",9961,1,"tt7838252"
"9072",2018,"Ask for Jane",9503,3,"tt6466058"
"9073",2018,"Upgrade",9520,2,"tt6499752"
"9074",2018,"Deep Blue Sea 2",9542,1,"tt7086706"
"9075",2018,"Master Z: The Ip Man Legacy",9568,3,"tt7262882"
"9076",2018,"Anon",9630,0,"tt5397194"
"9077",2018,"Breaker Upperers, The",9798,3,"tt6728096"
"9078",2018,"She-Ra and the Princesses of Power",9807,3,"tt7745956"
"9079",2018,"Fortnite: Battle, Build, Survive!",9858,3,"tt11791228"
"9080",2018,"Bethany Hamilton: Unstoppable",10049,1,"tt6435258"
"9081",2018,"Bearkittens",9968,3,"tt7225144"
"9082",2018,"Undertow",9969,3,"tt6342316"
"9083",2018,"Boat, The",9976,0,"tt7468616"
"9084",2018,"What Keeps You Alive",10032,3,"tt7073710"
"9085",2018,"Zoe",10089,3,"tt6010628"
"9086",2018,"Timeless",10165,3,"tt5511582"
"9087",2018,"Mirage",10125,3,"tt6908274"
"9088",2018,"Daphne &amp; Velma",10134,3,"tt7689052"
"9089",2018,"Strangers: Prey At Night, The",10146,3,"tt1285009"
"9090",2018,"Ast&eacute;rix: Le secret de la potion magique (Asterix: The Secret of the Magic Potion)",10189,2,"tt8001346"
"9091",2018,"Wild Nights with Emily",10217,3,"tt5176580"
"9092",2018,"Luke Cage",10229,1,"tt3322314"
"9093",2018,"Sherlock Gnomes",10250,3,"tt2296777"
"9094",2018,"Next Gen",10252,3,"tt7133686"
"9095",2018,"I Want to Eat Your Pancreas",10258,3,"tt7236034"
"9096",2018,"Lizzie",10270,1,"tt5160938"
"9097",2018,"Life Itself",10363,3,"tt5989218"
"9098",2018,"Death of Superman, The",10390,3,"tt7167658"
"9099",2018,"Operation Finale",10392,1,"tt5208252"
"9100",2018,"Death Toilet",10405,0,"tt8760724"
"9101",2018,"Where Hands Touch",10419,3,"tt1235187"
"9102",2018,"Charlie Says",10491,3,"tt1759744"
"9103",2018,"Persona 5 The Animation",10529,1,"tt8010544"
"9104",2018,"Tower, The",10639,3,"tt5847768"
"9105",2019,"Rim of the World",8749,0,"tt8179388"
"9106",2019,"How to Train Your Dragon: The Hidden World",8607,2,"tt2386490"
"9107",2019,"We Are Little Zombies",8609,2,"tt9358120"
"9108",2019,"Kid Who Would Be King, The",8615,1,"tt6811018"
"9109",2019,"Polar",8616,2,"tt4139588"
"9110",2019,"Close",8617,3,"tt5316540"
"9111",2019,"Serenity",8620,1,"tt6476140"
"9112",2019,"Soni",8623,3,"tt6078866"
"9113",2019,"Us",8681,3,"tt6857112"
"9114",2019,"Cold Pursuit",8639,1,"tt5719748"
"9115",2019,"Wandering Earth (Liu Lang Di Qiu), The",8640,3,"tt7605074"
"9116",2019,"Alita: Battle Angel",8642,3,"tt0437086"
"9117",2019,"Lego Movie 2: The Second Part, The",8645,3,"tt3513498"
"9118",2019,"American Woman",8647,3,"tt9109492"
"9119",2019,"Le chant du loup",8655,0,"tt7458762"
"9120",2019,"Isn&#39;t It Romantic",8659,3,"tt2452244"
"9121",2019,"Captain Marvel",8668,3,"tt4154664"
"9122",2019,"Fighting with My Family",8679,3,"tt6513120"
"9123",2019,"Happy Death Day 2U",8684,3,"tt8155288"
"9124",2019,"Triple Frontier",8687,1,"tt1488606"
"9125",2019,"Shazam!",8693,3,"tt0448115"
"9126",2019,"Gully Boy",8699,1,"tt2395469"
"9127",2019,"My Little Pony: Equestria Girls: Spring Breakdown",8709,3,"tt8734872"
"9128",2019,"Someone Great",8717,3,"tt8075260"
"9129",2019,"Zoombies 2",8796,3,"tt9670282"
"9130",2019,"Avengers: Endgame",8720,3,"tt4154796"
"9131",2019,"Curse of La Llorona, The",8722,3,"tt4913966"
"9132",2019,"Guava Island",8725,2,"tt8858104"
"9133",2019,"Silence, The",8727,3,"tt7315484"
"9134",2019,"Miss Bala",8728,3,"tt5941692"
"9135",2019,"Pokemon Detective Pikachu",8740,3,"tt5884052"
"9136",2019,"Hustle, The",8741,3,"tt1298644"
"9137",2019,"Unplanned",8742,3,"tt9024106"
"9138",2019,"Wine Country",8744,3,"tt8169446"
"9139",2019,"Booksmart",8747,3,"tt1489887"
"9140",2019,"Aladdin",8750,3,"tt6139732"
"9141",2019,"Nancy Drew and the Hidden Staircase",8753,3,"tt8323104"
"9142",2019,"John Wick: Chapter 3 - Parabellum",8755,1,"tt6146586"
"9143",2019,"Ma",8758,3,"tt7958736"
"9144",2019,"Always Be My Maybe",8760,3,"tt7374948"
"9145",2019,"Dark Phoenix",8761,3,"tt6565702"
"9146",2019,"Perfect Date, The",8763,2,"tt8201170"
"9147",2019,"Late Night",8764,3,"tt6107548"
"9148",2019,"Brightburn",8765,2,"tt7752126"
"9149",2019,"Godzilla: King of the Monsters",8766,3,"tt3741700"
"9150",2019,"I Am Mother",8767,3,"tt6292852"
"9151",2019,"Gisaengchung",8768,3,"tt6751668"
"9152",2019,"Toy Story 4",8772,3,"tt1979376"
"9153",2019,"Annabelle Comes Home",8775,3,"tt8350360"
"9154",2019,"Effigy &#150;&nbsp;Poison and the City",8777,3,"tt9075008"
"9155",2019,"Article 15",8778,1,"tt10324144"
"9156",2019,"Pause",9186,2,"tt6590856"
"9157",2019,"Spider-Man: Far from Home",8781,1,"tt6320628"
"9158",2019,"Midsommar",8784,3,"tt8772262"
"9159",2019,"Anna",8786,3,"tt7456310"
"9160",2019,"Lion King, The",8790,3,"tt6105098"
"9161",2019,"Crawl",8791,3,"tt8364368"
"9162",2019,"Once Upon a Time ... In Hollywood",8804,3,"tt7131622"
"9163",2019,"Sword of Trust",8805,3,"tt8484012"
"9164",2019,"Farewell, The",8807,3,"tt8637428"
"9165",2019,"Fast &amp; Furious Presents: Hobbs &amp; Shaw",8808,2,"tt6806448"
"9166",2019,"Animals",8810,3,"tt4426738"
"9167",2019,"Five Feet Apart",8813,3,"tt6472976"
"9168",2019,"Kim Possible",8814,3,"tt7979492"
"9169",2019,"Art of Racing in the Rain, The",8815,2,"tt1478839"
"9170",2019,"Descendants 3",8816,3,"tt8022928"
"9171",2019,"Pet Sematary",8824,3,"tt0837563"
"9172",2019,"Tolkien",8825,2,"tt3361792"
"9173",2019,"See You Yesterday",8834,3,"tt8743064"
"9174",2019,"Turma da Monica: Lacos",8835,2,"tt8169552"
"9175",2019,"Where&#39;d You Go, Bernadette",8836,3,"tt2365580"
"9176",2019,"Terminator: Dark Fate",8838,3,"tt6450804"
"9177",2019,"Brittany Runs A Marathon",8840,3,"tt7671064"
"9178",2019,"Dora and the Lost City of Gold",8841,3,"tt7547410"
"9179",2019,"Jawline",8845,0,"tt8499102"
"9180",2019,"Steven Universe: The Movie",8850,3,"tt10515852"
"9181",2019,"Pentagram",8852,1,"tt7711764"
"9182",2019,"Tall Girl",8853,3,"tt9252508"
"9183",2019,"Ad Astra",8855,1,"tt2935510"
"9184",2019,"Bacurau",8857,3,"tt2762506"
"9185",2019,"Ready or Not",8861,3,"tt7798634"
"9186",2019,"Lucy in the Sky",8862,3,"tt4682804"
"9187",2019,"Joker",8863,3,"tt7286456"
"9188",2019,"Canceled",8864,3,"tt9239816"
"9189",2019,"Downton Abbey",8866,3,"tt6398184"
"9190",2019,"Scary Stories to Tell in the Dark",8867,3,"tt3387520"
"9191",2019,"Gemini Man",8868,1,"tt1025100"
"9192",2019,"Ford v Ferrari",8869,0,"tt1950186"
"9193",2019,"Hustlers",8870,3,"tt5503686"
"9194",2019,"Maleficent: Mistress of Evil",8876,3,"tt4777008"
"9195",2019,"Laundromat, The",8877,3,"tt5865326"
"9196",2019,"King, The",8881,1,"tt7984766"
"9197",2019,"Portrait of a Lady on Fire",8882,3,"tt8613070"
"9198",2019,"Gentlemen, The",8982,3,"tt8367814"
"9199",2019,"What Men Want",8884,1,"tt7634968"
"9200",2019,"After",8886,3,"tt4126476"
"9201",2019,"Abominable",8889,3,"tt6324278"
"9202",2019,"Harriet",8892,3,"tt4648786"
"9203",2019,"Marriage Story",8893,2,"tt7653254"
"9204",2019,"Lighthouse, The",8894,0,"tt7984734"
"9205",2019,"It Chapter 2",8895,3,"tt7349950"
"9206",2019,"Last Christmas",8899,3,"tt8623904"
"9207",2019,"Luce",8900,3,"tt7616148"
"9208",2019,"Klaus",8901,1,"tt4729430"
"9209",2019,"Knight Before Christmas, The",8902,3,"tt10060094"
"9210",2019,"Jojo Rabbit",8903,3,"tt2584384"
"9211",2019,"Midway",8904,1,"tt6924650"
"9212",2019,"Charlie&#39;s Angels",8905,3,"tt5033998"
"9213",2019,"Knives Out",8907,3,"tt8946378"
"9214",2019,"Motherless Brooklyn",8910,3,"tt0385887"
"9215",2019,"A Beautiful Day in the Neighborhood",8911,2,"tt3224458"
"9216",2019,"Clementine",8912,3,"tt7311036"
"9217",2019,"Queen &amp; Slim",8913,2,"tt8722346"
"9218",2019,"Doctor Sleep",8914,3,"tt5606664"
"9219",2019,"Irishman, The",8915,1,"tt1302006"
"9220",2019,"Frozen 2",8916,3,"tt4520988"
"9221",2019,"Unbelievable",8917,3,"tt7909970"
"9222",2019,"Les Miserables",8918,0,"tt10199590"
"9223",2019,"Zombieland: Double Tap",8927,3,"tt1560220"
"9224",2019,"Tekst",8932,1,"tt10767426"
"9225",2019,"Satanic Panic",8934,3,"tt8510350"
"9226",2019,"Star Wars: Episode IX - The Rise of Skywalker",8936,3,"tt2527338"
"9227",2019,"Yesterday",8937,1,"tt8079248"
"9228",2019,"Her Smell",8940,3,"tt7942742"
"9229",2019,"Cats",8941,3,"tt5697572"
"9230",2019,"Rambo: Last Blood",8942,2,"tt1206885"
"9231",2019,"Good Boys",8943,3,"tt7343762"
"9232",2019,"A Dog&#39;s Journey",8946,3,"tt8385474"
"9233",2019,"Monos",8948,3,"tt6062774"
"9234",2019,"Little Women",8949,3,"tt3281548"
"9235",2019,"Aeronauts, The",8950,3,"tt6141246"
"9236",2019,"Uncut Gems",8951,2,"tt5727208"
"9237",2019,"Sorry We Missed You",8980,3,"tt8359816"
"9238",2019,"Goldfinch, The",8953,1,"tt3864056"
"9239",2019,"Two Popes, The",8956,1,"tt8404614"
"9240",2019,"1917",8962,0,"tt8579674"
"9241",2019,"Just Mercy",8979,2,"tt4916630"
"9242",2019,"Little Joe",8967,3,"tt9204204"
"9243",2019,"Anya",8968,3,"tt7488288"
"9244",2019,"For Sama",8969,3,"tt9617456"
"9245",2019,"Troop Zero",8970,3,"tt2404465"
"9246",2019,"Cosmos",8972,0,"tt4477292"
"9247",2019,"Jeanne",8974,3,"tt8669356"
"9248",2019,"Shiny Shrimps, The",8975,0,"tt6918220"
"9249",2019,"Une fille facile",8976,3,"tt9632590"
"9250",2019,"In the Tall Grass",8978,1,"tt4687108"
"9251",2019,"El Camino: A Breaking Bad Movie",8984,1,"tt9243946"
"9252",2019,"Weathering with You",8988,3,"tt9426210"
"9253",2019,"Jumanji: The Next Level",8993,1,"tt7975244"
"9254",2019,"O Filme do Bruno Aleixo",8995,0,"tt10244726"
"9255",2019,"Paddleton",9015,0,"tt8041276"
"9256",2019,"Seberg",9018,3,"tt1780967"
"9257",2019,"Straight Up",9023,3,"tt8855960"
"9258",2019,"Can You Keep A Secret?",9027,3,"tt8707922"
"9259",2019,"i lost my body",9035,0,"tt9806192"
"9260",2019,"Platform, The",9047,1,"tt8228288"
"9261",2019,"Iron Sky: The Coming Race",9067,3,"tt3038708"
"9262",2019,"Specials, The",9068,1,"tt8655470"
"9263",2019,"Color Out of Space",9069,2,"tt5073642"
"9264",2019,"Otherhood",9080,3,"tt4180560"
"9265",2019,"7500",9175,1,"tt6436726"
